"Release","File","# Authors in Release","LOC","Avg Churn in Release","Avg Churn from Start","Avg LOC Added in Release","Avg LOC Added from Start","# Revision in Release","# Revision from Start","Feature 9","Feature 10","Buggy"
"2","LedgerRecoveryOp.java","2","138","0","9","1","15","2","15","null","null","null"
"2","LedgerStorage.java","1","99","17","49","18","50","1","2","null","null","null"
"2","LedgerUnderreplicationManager.java","1","99","33","33","33","33","3","3","null","null","null"
"2","LocalBookKeeper.java","3","230","1","18","4","34","3","13","null","null","null"
"2","LocalDBPersistenceManager.java","2","441","2","55","3","57","3","8","null","null","null"
"2","MacDigestManager.java","0","76","0","12","0","15","0","6","null","null","null"
"2","Main.java","0","49","0","12","0","13","0","4","null","null","null"
"2","MapMethods.java","0","56","0","56","0","56","0","1","null","null","null"
"2","MapUtils.java","1","67","67","67","67","67","1","1","null","null","null"
"2","MarkerFileChannel.java","0","133","0","66","0","66","0","2","null","null","null"
"2","MathUtils.java","1","44","9","11","14","13","1","4","null","null","null"
"2","MessageConsumeCallback.java","2","106","6","15","22","23","3","7","null","null","null"
"2","MessageConsumeData.java","1","51","2","17","9","21","1","3","null","null","null"
"2","MessageFilterBase.java","1","45","45","45","45","45","1","1","null","null","null"
"2","MessageFormatter.java","1","111","111","111","111","111","1","1","null","null","null"
"2","MessageHandler.java","0","44","0","14","0","17","0","3","null","null","null"
"2","MessageIdUtils.java","0","138","0","69","0","70","0","2","null","null","null"
"2","MetadataManagerFactory.java","1","192","48","48","54","54","4","4","null","null","null"
"2","MetaStore.java","1","72","72","72","72","72","1","1","null","null","null"
"2","MetastoreCallback.java","1","23","23","23","23","23","1","1","null","null","null"
"2","MetastoreCursor.java","1","76","76","76","76","76","1","1","null","null","null"
"2","MetastoreException.java","1","31","31","31","31","31","1","1","null","null","null"
"2","MetastoreFactory.java","1","30","30","30","30","30","1","1","null","null","null"
"2","MetastoreScannableTable.java","1","94","94","94","94","94","1","1","null","null","null"
"2","MetastoreTable.java","1","155","155","155","155","155","1","1","null","null","null"
"2","MetastoreTableItem.java","1","63","63","63","63","63","1","1","null","null","null"
"2","MetastoreUtils.java","1","126","126","126","126","126","1","1","null","null","null"
"2","MMSubscriptionManager.java","1","121","30","30","36","36","4","4","null","null","null"
"2","MMTopicManager.java","1","318","159","159","159","159","2","2","null","null","null"
"2","MSException.java","1","193","193","193","193","193","1","1","null","null","null"
"2","MSLedgerManagerFactory.java","2","541","270","270","338","338","2","2","null","null","null"
"2","MsMetadataManagerFactory.java","1","780","780","780","780","780","1","1","null","null","null"
"2","MultiplexHChannelManager.java","1","288","96","96","96","96","3","3","null","null","null"
"2","MultiplexSubscribeResponseHandler.java","1","117","39","39","196","196","3","3","null","null","null"
"2","MultiplexSubscriptionChannelPipelineFactory.java","1","45","45","45","45","45","1","1","null","null","null"
"2","MySqlClient.java","0","124","0","31","0","54","0","4","null","null","null"
"2","NettyHandlerBean.java","1","43","4","14","5","17","1","3","null","null","null"
"2","NettyHandlerMXBean.java","0","28","0","28","0","28","0","1","null","null","null"
"2","NetUtils.java","2","198","49","49","50","50","4","4","null","null","null"
"2","NIOServerFactory.java","2","503","13","33","15","36","2","15","null","null","null"
"2","NonSubscriptionChannelPipelineFactory.java","1","43","43","43","43","43","1","1","null","null","null"
"2","NoResponseHandlerException.java","1","31","31","31","31","31","1","1","null","null","null"
"2","Option.java","0","39","0","39","0","39","0","1","null","null","null"
"2","OrderedSafeExecutor.java","2","126","19","25","19","26","2","5","null","null","null"
"2","Pair.java","0","38","0","38","0","38","0","1","null","null","null"
"2","PathUtils.java","0","51","0","25","0","27","0","2","null","null","null"
"2","PendingAddOp.java","3","164","2","13","11","18","5","12","null","null","null"
"2","PendingReadOp.java","3","323","12","16","33","29","12","20","null","null","null"
"2","PerChannelBookieClient.java","3","655","4","24","11","32","7","27","null","null","null"
"2","PersistenceManager.java","1","90","5","22","5","23","1","4","null","null","null"
"2","PersistenceManagerWithRangeScan.java","0","25","0","12","0","13","0","2","null","null","null"
"2","PersistRequest.java","1","54","1","18","4","19","1","3","null","null","null"
"2","PipelineFilter.java","1","65","32","32","37","37","2","2","null","null","null"
"2","ProxyCloseSubscriptionHandler.java","1","63","63","63","63","63","1","1","null","null","null"
"2","ProxyConfiguration.java","0","33","0","11","0","13","0","3","null","null","null"
"2","ProxyConsumeHandler.java","0","53","0","26","0","27","0","2","null","null","null"
"2","ProxyPublishHander.java","0","56","0","56","0","56","0","1","null","null","null"
"2","ProxyStartDeliveryHandler.java","0","119","0","24","0","26","0","5","null","null","null"
"2","ProxyStopDeliveryHandler.java","0","67","0","22","0","23","0","3","null","null","null"
"2","ProxySubscribeHandler.java","0","75","0","25","0","26","0","3","null","null","null"
"2","ProxyUnsubscribeHandler.java","0","67","0","67","0","67","0","1","null","null","null"
"2","Publisher.java","1","81","12","20","13","21","2","4","null","null","null"
"2","PublishHandler.java","1","81","6","16","8","19","2","5","null","null","null"
"2","PublishResponseHandler.java","2","64","0","10","8","14","2","6","null","null","null"
"2","PubSubCallback.java","1","85","2","17","6","19","2","5","null","null","null"
"2","PubSubData.java","2","162","9","27","10","29","3","6","null","null","null"
"2","PubSubException.java","2","229","14","28","16","30","6","8","null","null","null"
"2","PubSubProtocol.java","2","15195","666","893","938","1767","14","17","null","null","null"
"2","PubSubResponseUtils.java","2","62","8","12","8","13","3","5","null","null","null"
"2","PubSubServer.java","3","473","9","26","13","30","9","18","null","null","null"
"2","PubSubServerBean.java","1","75","6","38","7","38","1","2","null","null","null"
"2","PubSubServerMXBean.java","0","57","0","57","0","57","0","1","null","null","null"
"2","PubSubServerPipelineFactory.java","0","69","0","34","0","35","0","2","null","null","null"
"2","RangeScanRequest.java","0","70","0","35","0","36","0","2","null","null","null"
"2","ReadAheadCache.java","2","762","13","58","38","75","7","13","null","null","null"
"2","ReadAheadCacheBean.java","1","58","0","19","1","20","2","3","null","null","null"
"2","ReadAheadCacheMXBean.java","0","41","0","41","0","41","0","1","null","null","null"
"2","ReadLastConfirmedOp.java","2","114","1","8","3","12","3","14","null","null","null"
"2","ReadOnlyEntryLogger.java","1","53","26","26","27","27","2","2","null","null","null"
"2","ReadOnlyFileInfo.java","1","40","40","40","40","40","1","1","null","null","null"
"2","ReadOnlyLedgerHandle.java","1","96","12","24","14","25","2","4","null","null","null"
"2","ReadTopic.java","1","298","11","74","11","86","2","4","null","null","null"
"2","ReflectionUtils.java","1","137","69","69","69","69","2","2","null","null","null"
"2","RegionManager.java","1","320","0","35","10","48","2","9","null","null","null"
"2","ReplicationEnableCb.java","1","51","51","51","51","51","1","1","null","null","null"
"2","ReplicationException.java","2","67","22","22","24","24","3","3","null","null","null"
"2","ReplicationWorker.java","1","322","40","40","52","52","8","8","null","null","null"
"2","ResubscribeCallback.java","1","98","24","24","25","25","4","4","null","null","null"
"2","ResubscribeException.java","1","31","31","31","31","31","1","1","null","null","null"
"2","RoundRobinDistributionSchedule.java","1","99","8","16","16","22","2","6","null","null","null"
"2","SafeAsynBKCallback.java","0","93","0","47","0","60","0","2","null","null","null"
"2","SafeAsyncCallback.java","0","32","0","16","0","16","0","2","null","null","null"
"2","SafeAsyncZKCallback.java","0","89","0","44","0","45","0","2","null","null","null"
"2","SafeRunnable.java","0","36","0","9","0","11","0","4","null","null","null"
"2","ScanAndCompareGarbageCollector.java","1","96","96","96","96","96","1","1","null","null","null"
"2","ScanCallback.java","0","57","0","28","0","30","0","2","null","null","null"
"2","ScanCallbackWithContext.java","1","49","16","25","16","25","1","2","null","null","null"
"2","ScanRequest.java","0","58","0","29","0","29","0","2","null","null","null"
"2","ServerConfiguration.java","3","526","21","36","23","38","18","32","null","null","null"
"2","ServerMessageFilter.java","1","43","43","43","43","43","1","1","null","null","null"
"2","ServerRedirectLoopException.java","0","35","0","17","0","18","0","2","null","null","null"
"2","ServerStats.java","2","182","6","53","7","53","2","6","null","null","null"
"2","SimpleHChannelManager.java","1","323","80","80","82","82","4","4","null","null","null"
"2","SimpleSubscribeResponseHandler.java","1","250","50","50","135","135","5","5","null","null","null"
"2","SimpleSubscriptionChannelPipelineFactory.java","1","45","22","22","22","22","2","2","null","null","null"
"2","SnapshotMap.java","1","118","1","59","2","60","1","2","null","null","null"
"2","SslClientContextFactory.java","0","37","0","37","0","37","0","1","null","null","null"
"2","SslContextFactory.java","0","60","0","30","0","36","0","2","null","null","null"
"2","SslServerContextFactory.java","0","48","0","48","0","48","0","1","null","null","null"
"2","StringEntryFormatter.java","1","43","43","43","43","43","1","1","null","null","null"
"2","StringUtils.java","2","117","27","19","29","24","2","6","null","null","null"
"2","SubscribeHandler.java","2","201","6","16","21","28","8","12","null","null","null"
"2","Subscriber.java","2","342","19","43","19","46","3","8","null","null","null"
"2","SubscribeResponseHandler.java","2","165","21","11","21","40","7","14","null","null","null"
"2","SubscriptionChannelManager.java","2","193","64","64","70","70","3","3","null","null","null"
"2","SubscriptionDataManager.java","1","144","48","48","57","57","3","3","null","null","null"
"2","SubscriptionEventEmitter.java","1","45","45","45","45","45","1","1","null","null","null"
"2","SubscriptionEventListener.java","0","52","0","26","0","28","0","2","null","null","null"
"2","SubscriptionListener.java","1","40","40","40","40","40","1","1","null","null","null"
"2","SubscriptionManager.java","1","111","7","22","8","24","2","5","null","null","null"
"2","SubscriptionStateUtils.java","1","90","54","30","54","30","1","3","null","null","null"
"2","SyncCounter.java","0","77","0","25","0","26","0","3","null","null","null"
"2","TerminateJVMExceptionHandler.java","0","29","0","9","0","11","0","3","null","null","null"
"2","Tool.java","1","39","39","39","39","39","1","1","null","null","null"
"2","TooManyServerRedirectsException.java","0","36","0","18","0","18","0","2","null","null","null"
"2","TopicManager.java","0","72","0","24","0","26","0","3","null","null","null"
"2","TopicOpQueuer.java","0","100","0","100","0","100","0","1","null","null","null"
"2","TopicOwnershipChangeListener.java","0","26","0","26","0","26","0","1","null","null","null"
"2","TopicOwnershipManager.java","1","90","45","45","47","47","2","2","null","null","null"
"2","TopicPersistenceManager.java","1","87","43","43","45","45","2","2","null","null","null"
"2","TopicSubscriber.java","0","67","0","33","0","35","0","2","null","null","null"
"2","TrivialOwnAllTopicManager.java","0","52","0","17","0","18","0","3","null","null","null"
"2","UmbrellaHandler.java","2","140","3","23","5","26","2","6","null","null","null"
"2","UnexpectedError.java","0","32","0","16","0","16","0","2","null","null","null"
"2","UnsubscribeHandler.java","2","97","12","19","15","21","2","5","null","null","null"
"2","UnsubscribeResponseHandler.java","2","77","0","12","12","18","2","6","null","null","null"
"2","Value.java","1","139","139","139","139","139","1","1","null","null","null"
"2","VarArgs.java","1","24","24","24","24","24","1","1","null","null","null"
"2","Version.java","1","56","8","8","17","17","2","2","null","null","null"
"2","Versioned.java","1","41","41","41","41","41","1","1","null","null","null"
"2","VoidCallbackAdapter.java","2","38","19","19","19","19","2","2","null","null","null"
"2","WriteCallback.java","2","100","2","11","6","14","4","9","null","null","null"
"2","ZkHubServerManager.java","2","276","137","137","140","140","2","2","null","null","null"
"2","ZkLedgerUnderreplicationManager.java","3","509","39","39","43","43","13","13","null","null","null"
"2","ZkMetadataManagerFactory.java","1","757","108","108","115","115","7","7","null","null","null"
"2","ZkTopicManager.java","1","306","95","51","69","90","1","6","null","null","null"
